dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
AHAB,49,1,0.585231549330236,-0.216405288470871,1.21503193286356,0.998626644392685,1.34358974358975,2.82692307692308
AHAB,50,2,0.265799848447042,0.0983736639140196,0.530302246234814,0.628675910148834,0.81904761904762,3.28571428571429
AHAB,50,1,0.548748902515688,-0.0436844650010561,1.40237922126373,1.35869475626267,0.81904761904762,3.28571428571429
AHAB,51,2,0.125234024723926,-0.0320074270614583,0.126515488700179,0.0945080616387206,0.73333333333334,2.12380952380953
AHAB,51,1,0.192351420269165,-0.159952801935763,0.75253838387311,0.592585581937347,0.73333333333334,2.12380952380953
AHAB,52,2,0.193734566874713,0.0515815261123365,0.285247448394183,0.336828974506519,2.4952380952381,3.42857142857143
AHAB,52,1,0.300734020504483,-0.0868994052235449,1.05628428439744,0.969384879173898,2.4952380952381,3.42857142857143
AHAB,53,2,0.166666426153014,0.066937862820735,0.172091821872336,0.239029684693071,2.38095238095238,3.63095238095238
AHAB,53,1,0.433128262205311,-0.105565689926901,1.03856141285655,0.932995722929646,2.38095238095238,3.63095238095238
AHAB,54,2,0.155664176366081,0.0648471114042893,0.145155013527119,0.210002124931408,0.53333333333333,2.2
AHAB,54,1,0.226147610854265,0.0246097131265376,0.925565624483507,0.950175337610045,0.53333333333333,2.2
AHAB,55,2,-0.0629008723621539,0.220529501101986,0.1661448944454,0.386674395547386,0.98095238095238,1.64761904761904
AHAB,55,1,0.0679656829003826,0.179831720816715,0.298673503853375,0.47850522467009,0.98095238095238,1.64761904761904
AHAB,56,2,0.113255847770133,-0.0188211755576551,0.283361343853791,0.264540168296136,0.61538461538462,2.61538461538462
AHAB,56,1,0.350669116671068,-0.14988044954048,1.08634374638564,0.936463296845157,0.61538461538462,2.61538461538462
AHAB,57,2,0.134336274310069,0.0342830287938049,0.435998306722739,0.470281335516544,-0.2,1.06666666666667
AHAB,57,1,0.456533490023839,-0.108744105100114,1.33224876598368,1.22350466088357,-0.2,1.06666666666667
AHAB,58,2,0.384739377161424,-0.151051761471379,0.359113939593517,0.208062178122137,0.06666666666667,1.4
AHAB,58,1,0.733752859178032,-0.348981669351803,1.19369288185131,0.844711212499504,0.06666666666667,1.4
AHAB,59,2,0.172986367580427,0.0905983301135294,0.502508662150449,0.593106992263979,0.26666666666667,2
