dataset,subject,roi_id,source_system,emotion_generation,reappraisal_effect,look_neu_base,look_neg_base,reg_neg_base,look_negative_minus_neutral,regulate_negative_minus_look_negative
PIP,1,23,common_appraisal,0.5647475277126,0.305871754496233,-0.599832232842703,-0.0350847051301029,0.27078704936613,0.5647475277126,0.305871754496233
PIP,1,24,common_appraisal,0.153310975117694,-0.199086691846377,0.384837813127567,0.538148788245261,0.339062096398884,0.153310975117694,-0.199086691846377
PIP,1,25,common_appraisal,-0.0643829673480308,0.095215918448458,0.0648768423285647,0.000493874980533934,0.095709793428992,-0.0643829673480308,0.095215918448458
PIP,1,26,common_appraisal,-0.00178119019388055,0.0671527849640852,0.26852748079757,0.26674629060369,0.333899075567775,-0.00178119019388055,0.0671527849640852
PIP,1,27,common_appraisal,0.295552710204368,-0.269965658749161,0.460885702764878,0.756438412969245,0.486472754220084,0.295552710204368,-0.269965658749161
PIP,1,28,common_appraisal,0.369492782830176,0.0742471376857297,0.0671729127114469,0.436665695541623,0.510912833227353,0.369492782830176,0.0742471376857297
PIP,1,29,common_appraisal,-0.00531450311699119,-0.0205732825609138,-0.340623861148221,-0.345938364265212,-0.366511646826126,-0.00531450311699119,-0.0205732825609138
PIP,1,30,common_appraisal,0.143650201633096,0.146053718441484,0.124566225543201,0.268216427176297,0.414270145617781,0.143650201633096,0.146053718441484
PIP,1,31,non_modifiable_emotion,0.462606744726248,0.23449505285976,0.17994564169468,0.642552386420929,0.877047439280689,0.462606744726248,0.23449505285976
PIP,1,32,non_modifiable_emotion,0.372770851983653,0.173661212956602,-0.109541365258627,0.263229486725027,0.436890699681629,0.372770851983653,0.173661212956602
PIP,1,33,non_modifiable_emotion,0.48544756609833,0.134473781645091,0.36922450279167,0.85467206889,0.989145850535091,0.48544756609833,0.134473781645091
PIP,1,34,non_modifiable_emotion,0.430349311233071,0.228440123404753,0.472954477860825,0.903303789093895,1.13174391249865,0.430349311233071,0.228440123404753
