dataset,subject,cluster,emotion_generation,reappraisal_effect,look_neg_base,reg_neg_base,reg_success,emotion_reactivity
PIP,62,2,-0.100982609474223,0.182255240293656,1.00250267377188,1.18475791406553,0.46666666666666,2.13333333333333
PIP,63,1,0.20912454397333,-0.0652359598691269,0.176753771926578,0.111517812057451,0.46153846153846,2.99487179487179
PIP,63,2,0.327418049349251,-0.174693865409262,1.48014161994394,1.30544775453467,0.46153846153846,2.99487179487179
PIP,64,1,0.0834299970012354,0.103465630962952,0.428171585757989,0.53163721672094,1.19047619047619,2.72380952380953
PIP,64,2,0.20540305716512,-0.0163552787025599,1.11304479488796,1.0966895161854,1.19047619047619,2.72380952380953
PIP,65,1,0.0608111327322167,-0.050566206636579,0.200930183099212,0.150363976462633,-0.0961538461538498,1.88717948717948
PIP,65,2,0.294784814592599,-0.12490471138144,0.897753981070635,0.772849269689195,-0.0961538461538498,1.88717948717948
PIP,66,1,0.0640787668638764,0.00349497769323165,0.658925447034087,0.662420424727319,-0.65714285714286,-0.0571428571428601
PIP,66,2,0.562941476350173,-0.069717758030484,2.05315628522369,1.9834385271932,-0.65714285714286,-0.0571428571428601
PIP,67,1,0.039779500962732,-0.0909901095824817,0.161857608006044,0.0708674984235621,0.35714285714285,1.64285714285714
PIP,67,2,0.00189787946975157,0.0241855318694165,1.28905029890039,1.31323583076981,0.35714285714285,1.64285714285714
PIP,68,1,0.159721550997673,-0.0203347270374917,0.256311059621071,0.235976332583579,0.6,1.86666666666667
PIP,68,2,0.19217414899943,-0.0463406477570007,1.51742246230617,1.47108181454917,0.6,1.86666666666667
PIP,69,1,0.319924329549343,-0.123730963267888,0.435837555071952,0.312106591804064,1.13333333333333,2.53333333333333
PIP,69,2,0.801548467058287,-0.1702672327229,1.73394133440838,1.56367410168548,1.13333333333333,2.53333333333333
PIP,70,1,-0.10757869947642,0.165782488042775,-0.187430218664624,-0.021647730621849,0,1.93333333333333
PIP,70,2,0.24309175401638,-0.0638986976028692,1.24495666160353,1.18105796400066,0,1.93333333333333
